user,path,time,force_input_raw_y,force_input_raw_x,ppi,robot_pose_z,robotrainer_deviation_left,robot_pose_y,output_data_linear_z,velocity_output_angular_z,output_data_linear_x,virtual_force_resulting_force_y,virtual_force_resulting_force_x,output_data_angular_y,output_data_angular_z,hrv,heart_rate,virtual_force_position_x,virtual_force_position_y,virtual_force_velocity_out_y,virtual_force_velocity_out_x,force_input_scaled_limited_y,force_input_scaled_limited_x,torque_input_scaled_limited_z,path_index_left,path_index_front,virtual_force_resulting_velocity_x,virtual_force_resulting_velocity_y,virtual_force_velocity_in_y,virtual_force_velocity_in_x,ppg_ch1,velocity_output_linear_x,velocity_output_linear_y,ppg_ch2,torque_input_raw_z,ppg_ch0,robotrainer_deviation_right,path_index_right,ppg_ch3,robotrainer_deviation_front,robot_pose_x,total_duration,age_x,age_y,gender
11,3,4.5,7.0973018752041,48.019737907888995,985.1,2.038774046878,0.42588496179153,10.522614849221,243.22377590345,-0.00666493484964,48.012728152897,-0.5292510629931007,-0.025681151926287237,-6.4359456046790005,1.134932850046,,61.1,-0.2370831838884886,10.283410303251442,-0.10063618598315385,0.8174404760865555,0.071143571727091,0.46884803352684,0.0476472212582,,,-0.020990914573839867,-0.4197691814452747,0.14739731244540083,0.8294936514514578,,0.8174404760872,-0.10063618598315198,,1.1635018671999997,,0.9603746651295999,,,0.37264063604192,-0.2533170060717,10.5617477894,68.0,68.0,M�nnlich
11,4,3.5,0.2732345575582749,56.635618326225,972.1,2.839117139415,0.479540162895875,9.86776295081375,103.0398420776625,-0.016309072461035,56.56964336995,,,-2.84963431525925,-0.27995370460362506,,59.0,,,,,0.0022553395529089997,0.56010867760425,-0.009036891449900001,,,,,,,,0.95253649968275,0.005281184037872501,,-0.3542303830062501,,0.499867327036125,,,0.026323876066225,0.18731010226474992,8.72215151787,68.0,68.0,M�nnlich
11,5,4.0,-2.4069185326044447,49.84454705936111,939.8,2.7761106886033335,0.5594744571646666,9.913487368167777,216.16695959293332,-0.018587290983066666,49.79393037206445,0.3342192258450462,-0.048929605960920705,-5.506594027164444,-1.5105786382277777,,64.0,0.3076129969151,9.842962695906168,0.0559949507081562,0.8875715150414364,-0.024366200705255556,0.4975287115353667,-0.039334992600233334,,,-0.039113216805127,0.26680988488572716,-0.056519293989419475,0.9046991510260001,,0.8875715150407778,0.05599495070813655,,-1.5610276000755554,,0.41275322602277775,,,0.0813884451715,-0.26528184078199996,9.33467364311,68.0,68.0,M�nnlich
11,6,3.5,-2.28043877905275,58.7333056867375,969.5416666666667,2.76996728677875,0.681160824197375,9.770941827505,255.84002722405,-0.005830182373926254,58.680836073925,0.39697019559219976,-0.06608941914380474,-6.597636717158751,-1.8656920378255253,,62.75,0.09430592417304924,9.815504868925302,0.10575592471631115,1.0029949464295727,-0.022690861671185,0.584543050427875,-0.027626277318462497,,,-0.05435765789091666,0.32042575474677915,-0.04895840503148929,1.0273341038308377,,1.002994946431125,0.10575592471632875,,-1.8311646607228997,,0.359282660933,,,0.1630213678536,-0.24635090629962497,8.25998306274,68.0,68.0,M�nnlich
11,7,3.5,-5.168299020232251,53.77246596597625,962.4,2.70313786484125,0.82940663572425,9.619974963481251,247.694028664125,-0.019690894947899995,53.799490615585,0.536723909538706,-0.05268283726807565,-6.3266322858025,-1.7396925461049997,,62.0,-0.35767062349104023,9.660410194151453,0.13298008639650896,0.9535757126044622,-0.05140530110701,0.5184214302362875,-0.0466531759916,,,-0.042087378318103004,0.4233205442309577,-0.06928170776572617,0.9742076054799913,,0.9535217621715,0.13282798787237626,,-1.6764950162174999,,0.39893185339975,,,0.2379302491562125,-0.311222637795,8.99380779266,68.0,68.0,M�nnlich
11,8,3.5,2.0905691040644,53.736866537425,1059.3,2.86511193169875,0.490980313161125,10.0496515751075,119.18356329365,-0.04378926259874125,53.78897584235,-0.03494332656591665,-0.03557073630162497,-3.138267379577875,-1.7474254444700001,,63.75,-0.38951756981850266,10.043303002719792,0.037283599465086505,0.9439049535017894,0.021046323452572627,0.535785264865375,-0.033452829493499994,,,-0.028333574918218547,-0.028848073664841423,0.0533652981855204,0.9656007682915588,,0.9439049535016251,0.03728359946509125,,-1.6458510995575,,0.476829629870375,,,0.07210286333575,-0.4146481670791125,8.39838981628,68.0,68.0,M�nnlich
11,9,4.0,-1.4814270367625555,52.09285792731111,1238.8,1.7944804527977776,0.4519030292884223,10.101750682453334,146.55726712700002,-0.03270874094478888,51.929892525944446,-0.049273017085596116,-0.018387635460671552,-3.7591842537811115,-1.728026009571889,,62.333333333333336,-0.20975151633944883,10.10378798207266,-0.014854991834281782,0.8659847418457429,-0.014783652438045556,0.515754665478,-0.029626347077544444,,,-0.015109822085436231,-0.037975804840527316,0.01351444373977926,0.8819589615983509,,0.865913644265,-0.014793954186055546,,-1.6263186694773335,,0.6015803984498889,,,0.20801307611748887,-0.22193428829366668,9.58163332939,68.0,68.0,M�nnlich
11,10,4.0,0.5507445028458888,51.768287161463334,934.15,1.626317965651111,0.5017198525683333,10.197900198086666,114.09631705986665,-0.0437464959726,51.651916438368886,-0.06221414974615296,-0.03254966902024846,-2.8268197656977776,-3.5694427048930004,,64.55555555555556,-0.2425986931647356,10.19870768137062,0.011094393229023733,0.8607177556619829,0.005304004876633335,0.5009544491596334,-0.05498477637015522,,,-0.026844234068073052,-0.050005133563835784,0.04200760772935028,0.8833001818879114,,0.8607177556627778,0.011094393228999987,,-3.5162912980785554,,0.7060347253251111,,,0.22797285438204445,-0.24719559976644445,9.52396416664,68.0,68.0,M�nnlich
11,11,9.0,0.9356748252598945,8.683603940682737,1144.75833333425,0.4874332437554211,0.4632806067430632,9.846813639920526,165.8111305469895,0.295904950689621,8.685004345990684,,,-3.180489504492211,-7.987631328945105,,60.05263157894737,,,,,0.008454805867776317,0.08657447931878474,-0.26639859420961054,,,,,,,,0.15903426139099475,0.015290733803278422,,-7.992485809417211,,0.3341229353754263,,,0.2870579667076842,-0.02408054212438106,19.0672821999,68.0,68.0,M�nnlich
11,12,9.5,-0.71319848228617,18.85722625136,939.23333333325,0.7856221381465,0.311437170592145,10.136497217978,121.39472134605998,-0.018085192013394504,18.866848679393502,,,-2.6893594156096,-0.3420793442641501,,64.85,,,,,-0.0072404863209117485,0.18822796849688,-0.011099444652360003,,,,,,,,0.33613827437443,-0.012678634346325001,,-0.33387703935209984,,0.635093453,,,0.102952218800935,-0.08653318603180002,20.1236066818,68.0,68.0,M�nnlich
11,13,9.5,-3.3751038951142,21.061092469236,1068.125,0.770988847942,0.43299021928316,10.182067694992,233.54829821970003,-0.020094502878845,21.0541095867795,,,-5.4883954453065,-0.18379710141135003,,62.0,,,,,-0.03316918265826005,0.21016970346059,-0.007671189298339998,,,,,,,,0.392093848255705,-0.0592347591366977,,-0.1805405223473498,,0.51089986883403,,,0.29419840800074504,-0.31019886314664,20.043261528,68.0,68.0,M�nnlich
11,14,11.0,-1.8239677583087393,18.58909608708652,1125.8541666665,0.8447046545133913,0.6429753224861522,9.827263379715218,228.64139260008696,-0.024106681325613038,18.587155474798696,,,-5.208483587241305,-2.725735554823652,,63.30434782608695,,,,,-0.01821430539273739,0.18581337533926956,-0.06707163434278347,,,,,,,,0.34786189936534784,-0.02160034207661044,,-2.7221971574993913,,0.4133099971671652,,,0.4514210927892609,-0.548832535953913,23.0999574661,68.0,68.0,M�nnlich
11,15,7.5,-0.9423781107198125,22.794084442326252,1074.3999999999999,-0.11012057915562506,0.20510801547203125,10.654129740396876,255.59188643644063,-0.00035444157936874963,22.731308863944374,-0.21798145821505482,-0.06215679563983577,-6.22607057622875,0.05526422085599991,,62.0,-0.25340185695273715,10.64977500934988,-0.1336898115502846,0.3933464021961607,-0.009953450296395624,0.22743348069175,-0.012996683122193745,,,-0.05004349816229312,-0.17384129511606947,-0.032031663760764065,0.42476694393577075,,0.39334640219625,-0.13368981155030688,,0.06183675334381272,,0.8516766096165,,,0.12354873511794374,-0.256699094851975,16.8528769016,68.0,68.0,M�nnlich
11,16,7.0,-1.54218174531,22.490633568873868,1031.9833333333333,-0.17915899128173332,0.23147639965802666,10.715920947514,253.95306741875999,0.0019711906408733325,22.470634811767532,-0.24827472767980974,-0.06127977259585097,-6.034572178528666,-1.2568420021986,,65.0,-0.24449999915578785,10.713994266812124,-0.15498657950768668,0.4048198980669416,-0.0160941151185,0.224777145788872,-0.028905973263013324,,,-0.04870158401722679,-0.19730859182782315,-0.04952769764203048,0.4311301616038988,,0.40481989806704,-0.15498657950771452,,-1.241484198226,,0.8871310820465333,,,0.14899694256052667,-0.2503262659407334,15.803174257300002,68.0,68.0,M�nnlich
11,17,8.5,-2.4066262090065704,19.680823530574443,1204.9722222222224,-0.2197675882873628,0.3555204758746611,10.948296089470555,237.40464303595556,-0.009584365271327777,19.72708347724611,-0.2167306967662754,-0.027899761045680996,-5.592394006535,-1.0726803855350002,,65.77777777777777,-0.38036159359954247,10.949456897910185,-0.16616564763007516,0.3591301264502768,-0.023429666171813895,0.1966454868677389,-0.03946282566409443,,,-0.02187340569631507,-0.17353601052662096,-0.06095869541696265,0.3699995424844887,,0.35913407307046946,-0.1661650186864722,,-1.0752542727428331,,1.0275152310541666,,,0.2260615170068333,-0.37894917583271664,18.2699599266,68.0,68.0,M�nnlich
11,18,7.0,-0.5081426254299334,29.19211214461,1175.088888888889,0.3853837718753333,0.25412837605692,10.391798174303334,238.4831681846,-0.04915963808296,29.221330099071334,-0.008185633111987571,-0.1298954966388812,-5.686935858171333,-1.7905428843813338,,62.0,-0.5188940665973463,10.39081122054328,-0.023096086139480648,0.4134848814459156,-0.005388460558677066,0.2906032211575333,-0.04056926801927333,,,-0.10404342836843865,-0.006558931709948299,-0.021352645008276664,0.49305597136580914,,0.413484881446,-0.023096086139473327,,-1.8113956050608002,,0.7068977111502,,,0.08485635516510667,-0.5286433121389733,15.7196424007,68.0,68.0,M�nnlich
11,19,7.5,0.13585383967331266,30.66332181418375,958.6777777777778,0.41435385411812503,0.3385868901212813,10.410978961301876,183.68084611946875,-0.059840584850412507,30.570873196366875,0.006354414548545826,-0.17357949991267443,-4.413108538501875,-1.060154337337,,62.0,-0.5290712922754407,10.41148502925661,-0.00046579629510913254,0.41602410880863316,0.001484287428949375,0.3039556932062625,-0.027899570134249995,,,-0.13960739664369645,0.005550808742604412,-0.0016208979568668649,0.523890596682435,,0.41596586717078127,-0.0004557178142520768,,-1.0644622790625,,0.74742201189125,,,0.1431901190181,-0.5327616307153125,16.4368183613,68.0,68.0,M�nnlich
11,20,8.0,-0.21686496828900037,29.662033845001766,1329.5833333333333,0.18814984471058824,0.43861316803728234,10.46831534316294,189.40721577011766,-0.04763374485969412,29.705819033446826,-0.0196090190203261,-0.1739675574246743,-4.530448761877647,-0.881272811196294,,63.0,-0.6535729882731808,10.465402993854193,-0.004014890899832323,0.399875344638183,-0.002113531960605882,0.2952786284150471,-0.02372549789882942,,,-0.13948211098167024,-0.015412062720376617,0.0032373268284261077,0.5101642365591357,,0.39974324088390173,-0.004052339263358822,,-0.871783918252647,,0.7708056088177059,,,0.19584376630638237,-0.658095410493947,17.9050750732,68.0,68.0,M�nnlich
12,1,5.0,5.2899299836389995,37.53603554790909,592.7638888888889,2.8559177628472727,0.3877181631049091,10.026110426223637,-102.28251762351546,-0.009270362357899999,37.49771523284546,-0.30204626681382213,0.0081740323442891,2.576489243882909,0.5294515352571909,,98.0,0.6077927665197367,9.805047937299216,-0.0030940274545643905,0.7102499568861179,0.05236491301895818,0.3753283740232727,0.017734316634101823,,,0.006512705942456234,-0.24266665094669324,0.12599761907402324,0.7068173637137866,,0.7102499568862727,-0.0030940274546009117,,0.5323357397222727,,0.5913814365130908,,,0.12218471589935455,0.006756451651818212,11.33801651,30.0,30.0,Weiblich
12,2,4.5,5.589038082955,43.374141121291004,493.25,2.879541365053,0.38321532706329997,10.019486469861,-51.541164170406,-0.0016883557333770005,43.338500859976,-0.4458565063804034,0.009753940385202716,1.133426867514655,1.164571804595,,98.0,0.49313444232253895,9.75535168410383,-0.022317356484392335,0.7777696016243294,0.05570269987672,0.43382403002250997,0.03892540225289,,,0.007495311253070833,-0.3564786990832891,0.17398991289726154,0.7738312463383111,,0.7777696016244,-0.0223173564843336,,1.141211814962,,0.5931736897417,,,0.12188685935216,0.052890328104100034,10.7262086868,30.0,30.0,Weiblich
12,3,5.0,6.6737039325122645,40.98143494088182,504.2833333333333,1.7191372183768185,0.4130618083093637,10.239998240331818,140.2875440353264,-0.011202370826729088,40.98244315935818,-0.5259396914384714,-0.020228333158595218,-3.645766416470364,0.5967181162238819,,122.0,0.019848419093383893,9.964505173463966,-0.06846295985230846,0.7414109918692816,0.0667439404733181,0.40968774906836364,0.03728055284168818,,,-0.016758395348066533,-0.4188893024632235,0.15080298463433567,0.748175198604703,,0.7414109918693637,-0.06846295985227636,,0.6378114644041362,,0.7375734514867273,,,0.25756926041819095,-0.09710559737793636,11.2961785793,30.0,30.0,Weiblich
12,4,4.5,1.81879700900678,44.35084424763,631.3125,2.791860871329,0.522054744147,9.825739802517,-155.47764432524,-0.0036413332298453997,44.230863448899996,,,3.8342327528819,0.43664422335163,,98.625,,,,,0.017491947302103898,0.44350844247629995,0.01419381382205,,,,,,,,0.7752490190309,0.0345491644834436,,0.4282014361154,,0.4570481592762,,,0.017459810780261,0.1480143913975,10.4699492455,30.0,30.0,Weiblich
12,5,5.5,-4.048022608906333,36.79601036533333,642.1309523809524,2.7848720812799996,0.5600745248638334,9.844657913089167,-111.98581752721667,-0.0007552241710932749,36.80470655505,0.3296236680852594,-0.0451058172580451,3.0440813339741664,-0.6330622366469166,,93.0,0.3113217661645304,9.837550262666557,0.030451354255783252,0.6519156747933857,-0.03979091536483917,0.36797773854166665,-0.02151123467893333,,,-0.03603058481899152,0.26299086798618215,-0.09373007660531181,0.6690420419616219,,0.6519156747933333,0.030451354255700003,,-0.6444224097281667,,0.41750826183191664,,,0.08687828592825082,-0.041287585596333276,12.445451736499999,30.0,30.0,Weiblich
12,6,5.0,-5.491250288281818,38.264579884754546,579.2847222222222,2.7722900232863634,0.6674635129130909,9.79246759860091,119.10524499630728,0.006020383328000003,38.30057286950909,0.4384609656418945,-0.0667913460205172,-2.8632102789261094,-0.15094112635845447,,104.0,0.10677572671601676,9.865793537428317,0.048825762036570325,0.72647005063177,-0.05417705776729091,0.3826108346950909,-0.0023145944936636435,,,-0.054118937866847495,0.35267109965182064,-0.10468383438785049,0.7491234107209991,,0.726426606128091,0.04884883524942727,,-0.09139140179418187,,0.3895510030299091,,,0.18240375500458184,-0.2473100135728182,11.7661268711,30.0,30.0,Weiblich
12,7,6.0,-9.342096953364154,34.938335482323076,548.6212962962964,2.7880092415653843,0.7000330937564616,9.793869123455384,139.76341255986154,0.009883740457090003,34.93047778407692,0.6063209313134706,-0.11563511244451086,-3.2284129014597926,-1.9734123520974616,,112.0,-0.10899878948452452,10.01246566604116,0.02613856905501321,0.6212171594992737,-0.09278290059503,0.3474874979306154,-0.05411185678734846,,,-0.09263121688396973,0.4834930795943624,-0.1833986585552331,0.662083363992079,,0.6212171594993077,0.02613856905499308,,-1.9688318923727692,,0.4863561112007692,,,0.21830406177463846,-0.3561986456106154,13.4471764565,30.0,30.0,Weiblich
12,8,5.0,-0.7254226702061994,43.05693206755455,,2.8291759311754543,0.4712584354966364,9.939308866527272,-72.58103779682,-0.014956612982574547,43.16194665757273,-0.044683145615178596,-0.023872057350676996,1.9196747135060093,-1.2575526507943637,,,-0.018967821880157866,9.93837955870611,0.018376289550008838,0.7396245795137176,-0.007739860020256645,0.4304837285018182,-0.03628695408815454,,,-0.019103706000772273,-0.036116576029636256,0.03600810587563632,0.7517005750717214,,0.7396245795136364,0.018376289550020727,,-1.2815331034335455,,0.5056463961404546,,,0.08888840665038182,-0.017476563880272723,11.1000444889,30.0,30.0,Weiblich
12,9,4.5,3.9907195112452003,47.840642924808506,595.7619047619048,2.811361907516,0.47210666401859996,10.015670499515,171.87612425794,-0.060323910324197004,47.769226126598696,-0.059454271993529255,-0.03849306410097462,-4.3335378311365504,-1.3475341988442,,112.0,0.044981230596427266,10.017305406319775,0.09342674760537495,0.7784748228149051,0.041189449409638,0.464344031390327,-0.03579264709721001,,,-0.030658554000050416,-0.04693120480479577,0.12340978441064446,0.801101638802362,,0.7784748228149001,0.09342674760525,,-1.3224906405065,,0.6618918393675,,,0.24650199059605002,0.03014912234011007,10.5945739746,30.0,30.0,Weiblich
12,10,5.0,6.732659806765182,37.27234788612728,670.952380952381,2.7266455551563635,0.508682907476,10.139817472256363,190.50308681127999,-0.046522083894580006,37.2895560888,-0.028192153914731927,-0.013810828080317927,-4.854229666874182,0.6293762624133634,,106.0,-0.16179385387612352,10.142156859563626,0.11663677852678443,0.7335028297865815,0.06668713162069,0.3710720809519091,0.0442883434711091,,,-0.012788562388756225,-0.022625559575940694,0.14973179877177367,0.7417272745245637,,0.7335108458772727,0.11664085639801863,,0.6041356409320909,,0.6962123892572728,,,0.29906751120777275,-0.16841423758318178,11.1500694752,30.0,30.0,Weiblich
12,17,7.5,14.429218588876875,20.594778671740624,566.2319444444445,0.6767648537209375,0.2202608926203625,10.623675941383125,215.39274752461876,-0.0013689680514550016,20.617263903451875,-0.6409964383692642,0.006114018105895439,-5.318425743032625,1.4906260794175,,120.0,0.024700518041500363,10.62289276477753,-0.047517195773674935,0.41207764943112624,0.14464835023880002,0.20580553903096874,0.046137760203412495,,,0.004755906992894923,-0.5121207203648999,0.2609355384140921,0.406530325508712,,0.412077649431125,-0.04751719577367631,,1.4635780642856249,,0.9007278889846875,,,0.3382222959998312,0.022515782706081233,16.6939249039,30.0,30.0,Weiblich
12,18,7.0,0.4882461993283998,29.59273568491,583.8101851851852,0.7139461259341999,0.3571601259019,10.13951302391,156.07642448821335,-0.03310479620822668,29.536492437215998,-0.03215557385025459,-0.1044323075857343,-3.5710216310979757,-2.1376006024899996,,120.0,-0.2621942907754434,10.137121302867172,0.014224904666724315,0.4635234009271876,0.005540449389023331,0.2950939717647533,-0.03592980184743333,,,-0.08350852669666646,-0.025455757649305556,0.02654626646371889,0.520511107100988,,0.4635234009272,0.014224904666744666,,-2.1571664633200003,,0.5785698545694667,,,0.08956964737163667,-0.26686805639759326,15.1922135353,30.0,30.0,Weiblich
12,19,7.5,1.5398346203961877,31.6309917858325,625.2314814814814,0.60422603133,0.508598061440125,10.01670247937,128.68612587711874,-0.041332448460162506,31.57570074721,-0.06682771193273833,-0.1282427986979224,-3.0331448759617503,-0.8342241298452501,,80.0,-0.43271492339629297,10.014766309640581,0.041662318340281744,0.49455859789652573,0.01513352494347187,0.3160369530414687,-0.025376533394668752,,,-0.10246685776733576,-0.05312108894283608,0.07107322501245862,0.5662496825295505,,0.49455859789656254,0.041662318340386875,,-0.8030057938278748,,0.5259975109218125,,,0.2732652490896281,-0.4324654732541875,16.449952364,30.0,30.0,Weiblich
12,20,9.0,1.1527442493796316,30.73338907646421,799.35,0.7059601457456315,0.4489700717663947,10.115686053668947,181.34664681149474,-0.02477432084894211,30.750129212922108,-0.09193069759264659,-0.18201253759764852,-4.389662781063684,-0.21918578178710513,,80.0,-0.3557205664082174,10.114252135517262,0.020090593415387104,0.4044975435896167,0.011752825142447366,0.3021542932519421,0.0003006766949578892,,,-0.14531579887149162,-0.07315750276435885,0.0696048303372359,0.5112090135767539,,0.40430110404701053,0.02022724673502106,,-0.22325867423642107,,0.5885043191327369,,,0.26013811409662685,-0.35695168352315787,19.8730380535,30.0,30.0,Weiblich
13,1,3.0,-2.677385045805714,73.86755195241714,821.875,2.4043876683485714,0.26726532050485713,10.08881032303857,380.02978940565873,-0.0027734592049985757,73.88243375353143,-0.27714565096716826,-0.02883137075792444,-10.024840250787573,-0.407032421005714,,115.0,0.9953315014995177,9.728873835880805,-0.17070696793263712,1.0591573039379345,-0.026879499553342862,0.6646639139578999,-0.01655121599744286,,,-0.023796869095466886,-0.2218020968536561,-0.0300607830648699,1.0745287202714553,,1.059157303938857,-0.17070696793264287,,-0.5034912345185713,,0.6990105342090001,,,0.10796439583215714,0.244274305893,7.45851802826,44.0,44.0,M�nnlich
13,2,2.5,2.2587621198999996,138.56861450908335,2288.5,2.8707702341616668,0.3235955658979333,10.08124986698,169.82117190568334,-0.01286119313636667,138.79374286096666,-0.5065447140445303,0.02412098333895853,-5.773421364891667,-1.0439920125341666,,115.0,0.13622978329446092,10.04486622919968,-0.123120963660654,1.4703083248156352,0.0227802547444,0.8980922194205,-0.04428911016915001,,,0.01911034520393473,-0.4035278671059226,0.04770838581891498,1.4624639635080474,,1.4703083248138331,-0.12312096366069998,,-1.011998334537,,0.6536961741555,,,0.13211847779764999,0.0519508081033333,6.07999539375,44.0,44.0,M�nnlich
13,3,2.5,4.586058142222,130.1646839182,487.0,2.2688763026600003,0.38858120489199993,10.164047071043333,321.06559869985,0.04784242041092834,129.97908608983332,-0.4948804620961299,0.036828199875522,-9.669460990208334,1.7025217519966669,,115.0,1.0840246785400605,9.806131708580617,-0.17320040261227154,1.2573699314344182,0.04518652931901166,0.7931845069240001,0.029735004195416668,,,0.02918478795385081,-0.3927005634387302,0.0526582188630296,1.2402244987132176,,1.257369931434,-0.17320040261225,,1.6940387638616672,,0.8197447241218333,,,0.28377667687246666,0.3565152270921666,6.67131781578,44.0,44.0,M�nnlich
13,4,2.5,7.0444174073750006,182.43943275366667,842.833333333,2.782587159328333,0.5366193753623333,9.77761453979,123.21978202225,-0.021584193618291666,182.2502219475,,,-5.487898715191,0.5472207452733332,,115.0,,,,,0.07061976179146666,0.9996621092461666,0.014850367356333332,,,,,,,,1.4627710393066666,0.1112976593867,,0.5086797665933335,,0.441779441358,,,0.032180704244533336,0.2424565440659999,6.195444822309999,44.0,44.0,M�nnlich
13,5,2.5,1.6672776502071667,136.4079679415,569.625,2.7719404840933333,0.602363352576,9.755836732625001,311.6664512325,-0.015796033679683335,136.209221049,0.3273098546002395,-0.040263195860868205,-9.592273150933332,2.914868900383333,,113.0,0.13576996091133156,9.757066398199758,0.1506020713576152,1.4523677664480914,0.0166137348852,0.9653827001488334,0.06267959554083334,,,-0.03205348876566083,0.2597483869695156,0.038358661130128466,1.4670834124793102,,1.4523677664468335,0.15060207135753334,,3.0126174083833335,,0.37386481259733334,,,0.07311240903513333,0.08626724964316661,6.18327021599,44.0,44.0,M�nnlich
13,6,2.5,10.001103820633334,139.05421200483332,651.9545454545,2.7897117239216667,0.6881058234628333,9.592635717618334,284.370299747,-0.06864209102626667,138.68812958121666,0.3798402194127975,-0.050210980832166574,-9.024544649521667,2.9894888362549996,,113.0,0.968734914450454,9.479960186956397,0.26348211236908553,1.3772572179270846,0.09922467265285166,0.8729850376835001,0.027328667785633337,,,-0.04133658998659188,0.3038412897434052,0.09643682061760776,1.4001514827331372,,1.3772572179285,0.26348211236906666,,3.003060332268334,,0.3038111208317,,,0.18855700474235002,0.31030224685150004,6.35706138611,44.0,44.0,M�nnlich
13,7,2.5,13.695312052984134,160.21760793564167,514.9,2.707451386818333,0.8217008944893333,9.53231871389,288.9451985604183,-0.09778011813843834,160.36122025106667,0.6517954901943774,-0.08856455699561445,-9.527411247815001,4.122051208399999,,122.0,0.06898263520853787,9.508635977428868,0.40819905593239997,1.400907073552719,0.1374075092544277,0.84910753416715,0.07147236225056666,,,-0.0706288011614276,0.5184779648951465,0.19360397493465598,1.4312038235879274,,1.4009070735526665,0.4081990559324,,4.1194755497383335,,0.3674967178438333,,,0.23034422081988334,0.003970099433666663,6.25991749763,44.0,44.0,M�nnlich
13,10,3.0,-7.353714043100714,98.08635924320716,612.1071428571429,1.5774684541614286,0.3743833747902857,10.176233525385713,345.3662695985143,0.04196671701945714,97.90684288946143,-0.09990160853757715,0.0951878706072048,-9.41844605494,-2.9097833986528565,,120.0,0.3011175636350853,10.179395682162266,-0.16413263334041922,1.1739296963007593,-0.07395213409441144,0.7231776760671572,-0.07051755517357142,,,0.07410021676300038,-0.07885409228349986,-0.11437188494623528,1.1336810229808807,,1.1739296962991428,-0.16413263334036282,,-2.88153049467,,0.7792192537401429,,,0.238378974697,0.28301518880999993,7.39417552948,44.0,44.0,M�nnlich
13,11,10.0,-4.497369433902619,8.607163548646334,588.5590277777778,0.6537706328120952,0.28065706952576663,9.66974538565619,207.53418731901903,0.2973729734668857,8.579733472060333,,,-4.0934011207323815,-7.969856715460953,,104.0,,,,,-0.04452000517614286,0.08596440740531715,-0.25404536655422855,,,,,,,,0.1788268806427143,-0.07675688990700714,,-7.983659761630476,,0.5268950778312333,,,0.2956019916334,0.16960630322280953,21.9260828495,44.0,44.0,M�nnlich
13,12,6.0,-2.8345238137453843,26.54916517902846,686.0444444444444,0.4097638783823847,0.22580652088916922,10.390419599832306,419.7927628035385,-0.02410384931697693,26.43994725306923,,,-10.081711951279999,-3.476392037069231,,105.0,,,,,-0.027714784896346153,0.26169678477285385,-0.05386422580565768,,,,,,,,0.4934212917366923,-0.07741352232169385,,-3.508012086718846,,0.7650213925280769,,,0.10472911003592308,-0.31625854244276924,13.013913393,44.0,44.0,M�nnlich
13,13,6.0,-9.150176914163692,25.930447583303078,992.3079365079366,0.8993250908876078,0.3438683922086231,10.951041255171539,384.36195476323076,0.02929128632634616,25.98469176098769,,,-9.075137281004615,-4.163599335602846,,110.0,,,,,-0.09142192410612617,0.25951475399665386,-0.007884538691046158,,,,,,,,0.49193671092130775,-0.13169134549261693,,-4.202033006502306,,0.961358990394923,,,0.6060129486691616,0.04590898636849229,13.6642327309,44.0,44.0,M�nnlich
13,14,7.5,-0.4786275186364999,28.647867936670625,640.6800000000001,0.32894183897624996,0.5240486803961437,9.945804343408124,282.616456305,-0.03282751570452438,28.561429460364376,,,-7.055090229985,1.4113240807704373,,110.0,,,,,-0.004759076357374997,0.28598555388101876,0.05516416054233751,,,,,,,,0.5314751757385625,-0.0320228770361875,,1.360874764888751,,0.52180890397025,,,0.6589886282223812,-0.7596957013748751,16.9880480766,44.0,44.0,M�nnlich
13,15,4.5,-4.1374550504180005,34.544221304398,581.166666667,0.10538694712699999,0.23024278111981,10.551171565338,409.0330618322,0.0012573954319300084,34.611686040807,-0.2097424663676791,-0.06887281193659305,-9.92728421922,-3.8339929298368,,102.0,-0.2989791431040806,10.548457996892134,-0.21759501703622738,0.5729618762167821,-0.041114485258250004,0.34317278017707,-0.051899459353890995,,,-0.05681388949478927,-0.16576176173609417,-0.12980077573576948,0.6007553912308315,,0.572961876217,-0.2175950170361821,,-3.9253435464721997,,0.8479134176518001,,,0.10359629885037999,-0.30259761060356,10.3392617702,44.0,44.0,M�nnlich
13,16,4.5,-2.7632353329959995,31.578462377469,676.0555555555,0.21099733342899998,0.30853455318149997,10.616959050509,458.3611259707001,0.004056265976250006,31.769680335697,-0.2855736303962157,-0.053194212459406996,-11.362853166122,-0.6337965090292002,,102.0,-0.4362843215149196,10.611468079639504,-0.21864678092827128,0.54517776030229,-0.02763643396624,0.30214682058165,-0.0024906755921699887,,,-0.04460147514745209,-0.22731971673419535,-0.10304907484478872,0.5739614166123568,,0.5452205722388,-0.217908607804077,,-0.7321502807436999,,0.8451706813232999,,,0.13352784372216,-0.4514655495481,10.674451828,44.0,44.0,M�nnlich
13,17,4.5,-2.4825446301569998,35.13383236252,678.488888889,0.055832341252000026,0.3786711422542,10.643383837761998,488.30547009350005,-0.006529186390399988,35.12821535539,-0.38584540559467434,-0.13097700053190178,-11.817856173158,-5.661115282788,,107.0,-0.44638643332926964,10.638016172627362,-0.22525363326842437,0.54560328148917,-0.025427723742109998,0.3270798024439,-0.06126244940548,,,-0.10741244980734793,-0.309609155137853,-0.06964726440023919,0.6073234344821272,,0.545603281489109,-0.225253633268416,,-5.632239702398001,,0.8343929800357,,,0.13656456548582,-0.45055012356080004,10.1270444393,44.0,44.0,M�nnlich
