user,path,time,force_input_raw_y,force_input_raw_x,ppi,robot_pose_z,robotrainer_deviation_left,robot_pose_y,output_data_linear_z,velocity_output_angular_z,output_data_linear_x,virtual_force_resulting_force_y,virtual_force_resulting_force_x,output_data_angular_y,output_data_angular_z,heart_rate,virtual_force_position_x,virtual_force_position_y,virtual_force_velocity_out_y,virtual_force_velocity_out_x,force_input_scaled_limited_y,force_input_scaled_limited_x,torque_input_scaled_limited_z,virtual_force_resulting_velocity_x,virtual_force_resulting_velocity_y,virtual_force_velocity_in_y,virtual_force_velocity_in_x,velocity_output_linear_x,velocity_output_linear_y,torque_input_raw_z,robotrainer_deviation_right,robotrainer_deviation_front,robot_pose_x,total_duration,age_x,age_y,gender,Balance Test,Single Leg Stance,Robotrainer Front,Robotrainer Left,Robotrainer Right,Hand Grip Left,Hand Grip Right,Jump & Reach,Tandem Walk,Figure 8 Walk,Jumping Sideways,Throwing Beanbag at Target,Tapping Test,Ruler Drop Test,Gender
8,17,4.5,-0.7092381307413002,39.87136794902,,0.0325262166884,0.24146146649225,10.581754108694,289.5008135266,0.03742388192991,39.74479482157,-0.4222944267501353,-0.1922710061790216,-7.202160743092,-1.120956729191,86.0,-0.1328618199095693,10.57728556870551,-0.2327402544771762,0.5777997598058514,-0.0073577232745884,0.3883365164697,0.03474023932606,-0.1553787019911691,-0.3331271109817821,-0.0239011490279097,0.6830036183431186,0.577799759805911,-0.2327402544771949,-1.0656237014190002,0.8613742140892,0.1203803745266099,-0.14118533837035,10.6571683884,25.0,25.0,M�nnlich,101.6666667,5.0,254.39,182.61,209.39,42.0,45.8,52.0,6.55,4.91,35.0,13.5,14.09,16.0,Male
8,18,5.5,0.959798053104,42.06949769334833,827.5,0.6217184129908333,0.2406183245370916,10.285940616873331,203.10534992591667,-0.0508845762105833,42.13415536916,-0.0452461277360527,-0.1438606513292537,-5.0571961258441664,-1.684341443080667,82.0,-0.2301992213029124,10.282297149268103,-0.0077389601728052,0.5387506283490923,0.0095533141904479,0.3967188713192333,-0.0474603404445808,-0.1149648501702701,-0.0358834248346934,0.0089940139402463,0.6154948837594555,0.5387506283490834,-0.0077389601729033,-1.7234191013220836,0.6935486474400833,0.0898278888275666,-0.2322829101057416,12.3745033741,25.0,25.0,M�nnlich,101.6666667,5.0,254.39,182.61,209.39,42.0,45.8,52.0,6.55,4.91,35.0,13.5,14.09,16.0,Female
8,19,5.0,2.0732598056572726,44.00063079995,881.7678571428571,0.4596354098542727,0.2861999491840363,10.31279742427091,313.2812165893636,-0.0569541830197727,44.06985390913636,-0.0429127807000745,-0.2080873456532308,-7.64961509709,-3.860621775139636,93.0,-0.4680782447655248,10.304223524902335,0.0005176035888485,0.5480257268437254,0.0215999750112363,0.3928769908851636,-0.046203516640019,-0.1665904248234282,-0.0331329571761526,0.011209972028667,0.6675125674988496,0.5480257268436364,0.0005176035888145,-3.880375764370727,0.6574697582485455,0.1363265416834636,-0.4690754337098908,11.7498886585,25.0,25.0,M�nnlich,101.6666667,5.0,254.39,182.61,209.39,42.0,45.8,52.0,6.55,4.91,35.0,13.5,14.09,16.0,Female
8,20,5.0,-1.8619699302227268,37.78265409089091,683.5833333333334,0.2222779564545455,0.3022258986612545,10.56621812799091,343.5801345286364,-0.0489400025647636,37.87707051960909,-0.0718382656063639,-0.1958091066671187,-8.307177654535455,-4.470943604748364,93.0,-0.402912744688999,10.563860528600978,-0.0561493803594674,0.5256566951157337,-0.0189237796528454,0.3578154498860909,-0.0503677700366909,-0.1569532965346763,-0.0580269387051804,-0.0244747078686525,0.650384799111255,0.5256566951157272,-0.0561493803594,-4.48409629839609,0.7855219260201818,0.1669243169834091,-0.4084965191301636,11.9537129402,25.0,25.0,M�nnlich,101.6666667,5.0,254.39,182.61,209.39,42.0,45.8,52.0,6.55,4.91,35.0,13.5,14.09,16.0,Female
9,1,2.0,-2.2761076559612,149.86223239126,489.454545455,2.848599419712,0.30830974919848,9.87370000852,319.71130291032,0.0079308483991199,149.9678163505,-0.3417030200916666,0.0086976202750533,-9.73890340835,-0.413283480404,63.0,1.0121681926275,9.7686569420025,-0.150786678754558,1.340424650372,-0.02231195391839,0.8974998785724001,0.029727726747256,0.0068520409528933,-0.2724831414973332,-0.008334759346718,1.337296693404,1.340424650372,-0.150786678754558,-0.3750265841079999,0.672684190127,0.16216139903766,0.7355948906716001,5.789965868,28.0,28.0,M�nnlich,107.2916667,3.0,268.52,172.16,246.76,57.9,58.2,51.5,14.34,5.12,44.0,16.33333333,8.17,5.5,Female
9,4,2.0,-7.003117388914001,276.5568882026,411.5142857145,2.8776976810440003,0.4026998960478,9.71215771913,288.00352025482005,-0.0016802437596199,276.4205702198,,,-10.822565122722,-1.243740355529,63.0,,,,,-0.06945641273384,1.0,-0.03564922972838,,,,,1.394675201513,-0.0851567451646199,-1.1437674668062,0.5758097588828,0.05391718746166,0.941106482396,5.91723132133,28.0,28.0,M�nnlich,107.2916667,3.0,268.52,172.16,246.76,57.9,58.2,51.5,14.34,5.12,44.0,16.33333333,8.17,5.5,Female
9,5,2.0,-5.686250417262,180.5798027666,418.0,2.854760533194,0.5208595144354,9.658175993622,139.93367913926,-0.02410142498402,180.6725882214,0.3349830847668183,-0.0183691355195744,-5.537720893266,-1.7496773124559997,139.0,1.0007763258021072,9.616993121275987,0.0651726272437334,1.4565791312383012,-0.0550991667559599,1.0,-0.0593250997200999,-0.0146693446550242,0.2669080158683704,-0.072739688852539,1.4642470029843797,1.4565791312382,0.06517262724378,-1.7235415661375997,0.4578854027542,0.0782454782806,0.7106580406576,5.92035627365,28.0,28.0,M�nnlich,107.2916667,3.0,268.52,172.16,246.76,57.9,58.2,51.5,14.34,5.12,44.0,16.33333333,8.17,5.5,Male
9,6,2.0,-14.122731377,210.9579910996,1658.66666667,2.870995060616,0.5298715289084,9.596836377958,316.2839527478,-0.00555381485252,210.8094151456,0.5036368627803027,-0.003157170661102,-10.281461867902,-4.162905399768,128.0,2.364730311140524,9.247277846850336,0.039570658359645,1.3744496637515229,-0.1404593149784599,0.9807592589946,-0.10001967777134,-0.0025512805282304,0.3992308665409829,-0.1691916137559556,1.376424931310982,1.3721644457402,0.03969840720002,-4.182524194796,0.4489435510504,0.1356180652331199,0.8812368933264001,5.9899585247,28.0,28.0,M�nnlich,107.2916667,3.0,268.52,172.16,246.76,57.9,58.2,51.5,14.34,5.12,44.0,16.33333333,8.17,5.5,Female
9,7,2.0,-6.830937469054,219.34184345840004,797.0,2.872115673672,0.7113224316054001,9.488968748052,377.36286727260006,-0.0614081659387599,219.3318368906,0.6733496393377734,-0.0098911519060608,-11.838543378538,-6.67183041414,152.0,0.9384389692336352,9.431791589617282,0.1910634497334383,1.4207453533760614,-0.06898208231602,0.958075217306,-0.1236501761178,-0.0079865967990794,0.5375377377336923,-0.0793491475967692,1.42453121545411,1.4207453533772,0.191063449733534,-6.744841804795999,0.3877184500996,0.27781498803434,0.6244375321752,5.88072180748,28.0,28.0,M�nnlich,107.2916667,3.0,268.52,172.16,246.76,57.9,58.2,51.5,14.34,5.12,44.0,16.33333333,8.17,5.5,Male
9,8,2.5,-2.5574476294945003,202.16080520133332,888.25,2.88359340853,0.3398114147523333,9.965763016023333,284.08936343361665,-0.0079207063341,202.184157579,-0.0842697740978757,0.0165163836852519,-9.661579718095,-0.8103581378616665,152.0,0.3800934005478929,9.9609764094505,-0.0447655833350535,1.428331532688679,-0.02358580465312,0.9670458034871668,-0.0160392137817666,0.0129558763688262,-0.068232181724849,-0.0198905039859808,1.4211530749345922,1.42833153269,-0.04476558333506,-0.8222299772815003,0.6368932664668333,0.1283989078398666,0.3625085173148333,6.18410181999,28.0,28.0,M�nnlich,107.2916667,3.0,268.52,172.16,246.76,57.9,58.2,51.5,14.34,5.12,44.0,16.33333333,8.17,5.5,Female
9,9,2.0,-3.5965478106540005,181.4557785808,705.0,2.92818660806,0.2010963967768,10.212184835858,291.22567912534004,0.00426565829478,181.4282580516,-0.1640636755928703,0.0065904856492616,-9.264425909156,-3.975168334474,152.0,0.3691186061059861,10.218336530019243,-0.1212881040273606,1.499459158541883,-0.03592562149162,0.9036133687832,-0.1234716510064,0.0052332843291389,-0.1266110325660542,-0.0447402064937438,1.4943394908743577,1.499459158542,-0.1212881040274,-4.033194912852,0.8615994741802,0.2740898084142,0.3682651504923999,5.53176307678,28.0,28.0,M�nnlich,107.2916667,3.0,268.52,172.16,246.76,57.9,58.2,51.5,14.34,5.12,44.0,16.33333333,8.17,5.5,Female
9,10,2.0,0.6143226831487997,192.2265566406,391.571428571,-2.173577827907,1.0411913761112,11.1472001664,172.59544683156,0.00484712512972,192.5150562874,-0.0448207046625456,0.0179749134337976,-6.6207095518854,-1.4093892539830002,144.0,1.0178658606378073,11.159687183118752,-0.0104286342689563,1.4771230046222257,0.006330305079496,0.894027680415,-0.0586094340040999,0.014046709086831,-0.0343559229236133,0.0200133320229341,1.47907522250329,1.477123004624,-0.01042863426902,-1.3590053040887995,1.8411391375456,1.125424691546,0.9627087862348,5.43581104279,28.0,28.0,M�nnlich,107.2916667,3.0,268.52,172.16,246.76,57.9,58.2,51.5,14.34,5.12,44.0,16.33333333,8.17,5.5,Male
9,11,34.0,0.3035315540637804,4.941307244255071,1377.221031745786,-0.0875721395326231,0.1903567369887536,10.299974750964784,25.451863757242755,0.052502512148734,4.945358963615699,,,-0.0755453458931298,-1.663590915184775,141.0,,,,,0.0033070773546492,0.0483313297767553,-0.0551915097069453,,,,,0.0613778518472055,0.0042332855845157,-1.656956520683546,0.3726634243883203,0.1142843212103463,0.0446410398463971,69.3764052391,28.0,28.0,M�nnlich,107.2916667,3.0,268.52,172.16,246.76,57.9,58.2,51.5,14.34,5.12,44.0,16.33333333,8.17,5.5,Female
9,12,5.0,-2.9871633124965453,33.904030373936365,442.0454545455,0.5278516419863636,0.2537049609517364,10.249293657819091,222.60473567281815,-0.0097943258287909,33.84276788850909,,,-5.353030195814545,-1.7726351603281818,141.0,,,,,-0.0294345907149327,0.3377072775024545,-0.0315981753313718,,,,,0.5878895697504546,-0.0599831767858809,-1.7591908341736358,0.7142911176702728,0.1082458938246181,-0.0778898575617184,11.5432705879,28.0,28.0,M�nnlich,107.2916667,3.0,268.52,172.16,246.76,57.9,58.2,51.5,14.34,5.12,44.0,16.33333333,8.17,5.5,Male
9,13,25.0,0.8578882341881967,10.063147322264763,1419.513333333,0.192801386877647,0.3888137565094611,10.311281884044313,22.17472003615237,-0.0061563039330959,10.0766308938389,,,-0.2169907847989586,0.5506665394751608,30.0,,,,,0.0082481402992992,0.0991418893952804,0.0181130736049654,,,,,0.1172594799340755,0.0078491906042198,0.5451388403573432,0.4868665266969823,0.2295664290657476,-0.9461523083020784,51.358694315,28.0,28.0,M�nnlich,107.2916667,3.0,268.52,172.16,246.76,57.9,58.2,51.5,14.34,5.12,44.0,16.33333333,8.17,5.5,Female
9,15,3.5,3.765045645283875,55.7837910030175,806.6,0.38082845369425,0.31218366067315,10.23056622630875,379.86260169225,0.0108908426336249,55.65418339604625,-0.2876865772038,-0.057532068691018,-9.7231152811675,1.0238245782449993,88.125,0.093457801533125,10.22745970490875,-0.0913371458169337,0.763978906382625,0.0380497150947387,0.4845709318123374,0.0093067710502,-0.04723242861116,-0.22621262765,0.0330678016880587,0.793680706471625,0.763978906382625,-0.0913371458169337,1.032022739271249,0.645167108208375,0.1255961671102875,0.08789201676875,8.61375713348,28.0,28.0,M�nnlich,107.2916667,3.0,268.52,172.16,246.76,57.9,58.2,51.5,14.34,5.12,44.0,16.33333333,8.17,5.5,Male
9,16,3.5,7.8886380209555,61.6928920657775,1562.666666665,0.397395050257,0.2895950832957375,10.3189453665075,455.78769184275,0.0434668116508249,61.73471115771875,-0.4845553997956,-0.09174685357754,-11.92179838475,3.48272006495875,30.0,-0.23490600446625,10.31744577632,-0.09821634070705,0.813909450021125,0.0788967357411,0.4947635242798875,0.0831392892272,-0.07407524284504,-0.3855507042675999,0.124197825501525,0.852630395600375,0.813909450021125,-0.09821634070705,3.619997009216249,0.65953390857625,0.1766717788005375,-0.244472517082125,8.28020620346,28.0,28.0,M�nnlich,107.2916667,3.0,268.52,172.16,246.76,57.9,58.2,51.5,14.34,5.12,44.0,16.33333333,8.17,5.5,Female
9,17,3.5,10.12623526940425,78.52177243800631,516.8,1.4210551742362498,0.316901322592375,10.509401725653747,753.47350059325,-0.1324906176949999,78.13338694139132,-0.4134939134424399,0.02931355396322,-19.45944768651625,-2.1310542201250007,30.0,-0.5336542802475,10.50715786438125,0.0142040907422023,0.879650880766375,0.101392450409982,0.5007995865860874,-0.0434399508399937,0.0197284815401199,-0.3284622024457599,0.1857981787323898,0.865771451344,0.879650880766375,0.0142040907422023,-2.2063799515487506,0.853257205781875,0.2982279332706625,-0.521418309215125,8.12188196182,28.0,28.0,M�nnlich,107.2916667,3.0,268.52,172.16,246.76,57.9,58.2,51.5,14.34,5.12,44.0,16.33333333,8.17,5.5,Male
9,18,3.5,-2.748693926438748,90.75589137715,1741.0,0.2357357179,0.4646465742339375,10.1197917435175,567.2601377587663,-0.0174528549016375,90.56639350803748,-0.0640680248963333,-0.0847390859687833,-14.842927792383753,-3.4104828553687514,111.0,-0.40710891627725,10.11560930710125,-0.025728332055425,0.89319543498475,-0.0401674562545625,0.534076971028125,0.0020417568575,-0.0682674326706166,-0.0484721095991666,-0.0021491544949125,0.9463001561138752,0.89319543498475,-0.025728332055425,-3.2813319849675,0.4685843642159875,0.2088375357828,-0.409874777260875,8.25994348526,28.0,28.0,M�nnlich,107.2916667,3.0,268.52,172.16,246.76,57.9,58.2,51.5,14.34,5.12,44.0,16.33333333,8.17,5.5,Female
9,19,3.5,5.058310283673751,81.1029110947,1512.66666667,0.1264636536308,0.634677743634125,9.9846617495775,640.2411768852625,-0.06843558138275,81.015917183125,-0.0463942338475,-0.1473465721499983,-16.456848636307498,-3.923358620709999,131.0,-0.5389964330355,9.98023515674625,0.1062017600393287,0.820061050697625,0.0330912883644999,0.418389317414125,0.0114128906627875,-0.11712134275866,-0.0376119961151666,0.12269783224295,0.908653688823,0.820061050697625,0.1062017600393287,-3.831681741437501,0.42022712052325,0.3003795267128875,-0.5487010998417501,8.21131134033,28.0,28.0,M�nnlich,107.2916667,3.0,268.52,172.16,246.76,57.9,58.2,51.5,14.34,5.12,44.0,16.33333333,8.17,5.5,Female
9,20,4.0,8.15329395091,98.05846410344444,1539.958333335,0.0033372531587777,0.6148989377042445,10.422727978675557,625.4844377180001,-0.1028510402626777,98.09509064958888,-0.1819002491416666,-0.1765812519433,-16.51027984204,-2.930182587843667,131.0,-0.5709622477046667,10.41527221225889,0.0698718467504333,0.8268298194853334,0.0889529209909333,0.5083765735401111,-0.013891223079011,-0.1411669916069833,-0.1438403396896666,0.1478478378427111,0.9204902225654444,0.8268298194853334,0.0698718467504333,-3.007355877184112,0.8262465784045556,0.4886035400179999,-0.5806690036057778,9.49001407623,28.0,28.0,M�nnlich,107.2916667,3.0,268.52,172.16,246.76,57.9,58.2,51.5,14.34,5.12,44.0,16.33333333,8.17,5.5,Male
10,1,3.0,6.723240752569143,83.51283965785714,561.0,2.8757627751414288,0.4542565693768571,9.928195863657145,54.67358897731429,-0.0331594615419142,83.2762680511,-0.3220824100962134,-0.0020917418801689,-2.128639906523714,0.4053501793485721,102.0,0.2164212577834986,9.877064449197343,-0.0242202416638788,1.135225827313031,0.0668708648736571,0.7363082399042857,-0.0374922587779,-0.0016798367749971,-0.2548991487491658,0.1095596983414599,1.1362982143020377,1.1352258273114286,-0.0242202416638142,0.4169879361485714,0.5236102358564285,0.0418325071495428,0.1039437675304142,7.11417007446,29.0,29.0,M�nnlich,118.5185185,2.0,198.78,153.1,192.44,43.9,56.4,51.0,9.85,4.5,59.0,15.5,6.92,10.5,Male
10,2,3.0,3.3270183353657146,89.62718165825716,477.0,2.2683678163834284,0.3292141131891571,10.135832060194286,172.14113368312857,-0.0386489502916285,89.54953084862858,-0.5048210145596519,-0.005554446467396,-4.961852011078285,-2.5210497591242857,102.0,0.0914300902842345,10.031866013697462,-0.1355144250154445,1.1612710660418368,0.0331631669693857,0.6976090599949857,-0.0658122275598714,-0.0047697090939488,-0.4025809304840332,0.0565570035970787,1.1640488098464232,1.1612710660402856,-0.1355144250154285,-2.5528567844942858,0.6374466753702858,0.1081319731570857,-0.1079052696269999,7.03851127625,29.0,29.0,M�nnlich,118.5185185,2.0,198.78,153.1,192.44,43.9,56.4,51.0,9.85,4.5,59.0,15.5,6.92,10.5,Male
10,3,2.5,8.804816798736667,88.94753246115,608.1212121213333,2.24026345066,0.33374979303095,9.9626233661,149.05693665506666,0.02550119375915,88.96474706736667,-0.6257958246260059,-0.0640408093771658,-4.539544646423334,-0.8206097111949996,102.0,0.9876371745147678,9.670281176373356,-0.1551670005280315,1.19932590495974,0.0876796712885499,0.7583011120266666,-0.0128331555333999,-0.0521709424186438,-0.5008620524764351,0.1094913328401783,1.2271267334902738,1.198447461420333,-0.1567344547450566,-0.8648629649366674,0.6301483725676666,0.0782046934630833,0.4152361924706667,6.771364212040001,29.0,29.0,M�nnlich,118.5185185,2.0,198.78,153.1,192.44,43.9,56.4,51.0,9.85,4.5,59.0,15.5,6.92,10.5,Male
10,4,2.5,6.479244506383334,155.29581887933332,500.188888889,2.839267565968333,0.5064610348516666,9.825795664316669,-66.4110397701,-0.0333895968608433,155.41030147266667,,,-0.3052130798228332,0.2526398216864999,102.0,,,,,0.0637936135657833,0.983791306029,0.0012857212837,,,,,1.464908215692167,0.07907337746875,0.1833207771936666,0.4730405623396667,0.0562474577751,0.2297957427241666,6.11273527145,29.0,29.0,M�nnlich,118.5185185,2.0,198.78,153.1,192.44,43.9,56.4,51.0,9.85,4.5,59.0,15.5,6.92,10.5,Female
10,5,2.5,-4.219964164641667,104.33873531005,881.0,2.8160693145733333,0.4884424683759999,9.807089511575,202.5621029473667,-0.01827014052095,104.42957636405,0.2751070780180139,-0.0260650665941193,-6.183023186623334,1.0749093728746668,102.0,0.9593849574446508,9.675517476854722,0.0734379365914691,1.386852011860494,-0.0419288405052166,0.8687156568996667,0.0377613751218,-0.0213442412889388,0.2210791788245966,-0.0446904624869643,1.3994646189973263,1.3864206578125,0.0737198451177433,1.0447552377525,0.4885545338736667,0.0536156986230666,0.3269929483718333,6.21011614799,29.0,29.0,M�nnlich,118.5185185,2.0,198.78,153.1,192.44,43.9,56.4,51.0,9.85,4.5,59.0,15.5,6.92,10.5,Male
10,6,3.0,1.5444897738054288,72.72883769527142,550.777777778,2.66773110558,0.6497508367901429,9.74852270113143,258.0001920155,-0.0569505764398857,72.70609916937143,0.4674028262183076,-0.1099660344340355,-7.206211638592857,1.9943593036842864,111.0,0.1083696629287898,9.73790047036122,0.1923694696527182,1.0954758594381555,0.0155302833050971,0.6490045100985714,0.0204416099574714,-0.0883275571024893,0.3717676288353003,0.0110529329549858,1.1414114100309742,1.095475859438,0.1923694696529085,2.0731217954614283,0.2962292798125143,0.1192985058717285,-0.1599849116779999,7.47012543678,29.0,29.0,M�nnlich,118.5185185,2.0,198.78,153.1,192.44,43.9,56.4,51.0,9.85,4.5,59.0,15.5,6.92,10.5,Male
10,7,3.0,-7.41303211087,76.46866128454428,619.25,2.721995651792857,0.6276669911489999,9.713575187888573,300.8666838448571,-0.0288763769568571,76.59958462513714,0.5980117364229287,-0.1191443262559256,-8.243118882478571,1.210275087651428,93.0,0.9913202879267278,9.60343809603546,0.1436306133057251,1.061400173482043,-0.0714047935268143,0.6443132385714286,0.0253983238114714,-0.095081554580589,0.4721635660307682,-0.1058741778140445,1.1152735929149664,1.0614001734831429,0.1436306133055428,1.2043565503491434,0.3452949388939428,0.10718531679793,0.0772839698468999,7.75654244423,29.0,29.0,M�nnlich,118.5185185,2.0,198.78,153.1,192.44,43.9,56.4,51.0,9.85,4.5,59.0,15.5,6.92,10.5,Female
10,8,3.0,1.924899508340001,77.87727815182858,670.3055555555,2.82341287931,0.4623259053792857,9.843518918942856,258.0363973031429,-0.0365045965195428,77.86063162272856,-0.1114857374233135,0.0070296020163281,-7.159234523588572,0.2706118053101426,93.0,0.3212236326262787,9.839980230970957,0.0296201552940299,1.0542824069625325,0.0184882329183857,0.6814255663995714,-0.0180194805932971,0.0056607177212477,-0.0882956549256922,0.0806930316672407,1.0513268922834484,1.054282406963,0.0296201552939328,0.2721852407447141,0.5163329855709999,0.0402483786878357,0.3064728299288571,7.6300714016,29.0,29.0,M�nnlich,118.5185185,2.0,198.78,153.1,192.44,43.9,56.4,51.0,9.85,4.5,59.0,15.5,6.92,10.5,Male
10,9,3.0,2.901842615527142,69.10717234787143,529.7,2.850999813067143,0.4579937684402857,9.876072859527143,189.57437029802853,-0.0713976628385971,69.13263605574285,-0.1596521051427658,-0.0655791545282351,-5.204265786382857,-1.3335727277542857,93.0,0.2222177072042353,9.876669800951444,0.0705058001144593,1.0460149239190406,0.0401958556434442,0.6364412136522857,-0.0320217888069857,-0.0518294384190145,-0.1273211373979221,0.1416312917384118,1.0839417325842535,1.045585865856,0.0683852234747542,-1.2964251643432856,0.5101186704800142,0.0738850648683285,0.2218752240088572,7.846498250960001,29.0,29.0,M�nnlich,118.5185185,2.0,198.78,153.1,192.44,43.9,56.4,51.0,9.85,4.5,59.0,15.5,6.92,10.5,Female
10,10,3.0,6.359457420899999,79.75548882425713,541.888888889,2.81584407387,0.4549585879498571,9.914024774851429,318.5961634150429,-0.0604072667344571,79.54219909235714,-0.1362861811491373,-0.0731965389412488,-8.710157157158571,0.3661234251171427,93.0,0.1035319927280373,9.914458191156726,0.0966996640399781,1.080922449044176,0.0569848787568857,0.6689247073431428,-0.0044900283372285,-0.0574717742800793,-0.1091260188424002,0.1562351070325633,1.12022814056136,1.080922449044143,0.0966996640399,0.4160592724628573,0.5176285439342714,0.0840966297599428,0.0970840531337142,7.38425350189,29.0,29.0,M�nnlich,118.5185185,2.0,198.78,153.1,192.44,43.9,56.4,51.0,9.85,4.5,59.0,15.5,6.92,10.5,Female
10,11,9.5,1.438731955767955,10.265456714817,625.3146464645,0.5325650606156,0.199653897790505,10.0584583258725,61.53481002748295,0.220504125666091,10.276970542195,,,-0.8278186772563192,-5.494463589597,115.0,,,,,0.0139363790749775,0.1016500561784049,-0.183392124453865,,,,,0.20177826185073,0.0310081605068129,-5.491488311084551,0.32416426694523,0.33501199896581,-0.154002075087545,20.5862343311,29.0,29.0,M�nnlich,118.5185185,2.0,198.78,153.1,192.44,43.9,56.4,51.0,9.85,4.5,59.0,15.5,6.92,10.5,Male
10,12,5.0,5.0963862434,33.45158243846636,570.2555555555,0.6793055469211817,0.4113320198475454,10.073842656494548,168.1976162611,-0.0423673466196363,33.46887903531819,,,-3.961401079646364,-2.8025525126953,97.0,,,,,0.0513578201592636,0.3345795979305636,-0.0452150914662545,,,,,0.5883119033984546,0.0474508995014136,-2.840510921905091,0.5500821254893636,0.0906209062599363,-0.1183687543976272,11.5663545132,29.0,29.0,M�nnlich,118.5185185,2.0,198.78,153.1,192.44,43.9,56.4,51.0,9.85,4.5,59.0,15.5,6.92,10.5,Male
10,13,14.0,-3.3027805792193554,15.857841568080753,612.0843537415714,0.2384431119189655,0.3980374181026207,10.71700483124276,91.57997912386688,-0.0072461082190448,15.847504476693276,,,-2.0118815560549104,1.948912123681104,108.0,,,,,-0.0325804901878568,0.1580056161046707,0.0627213371473751,,,,,0.2826353743392586,-0.0506015727049115,1.9476293404072724,0.6856973054176896,0.6306772064188758,-0.2984623472266552,29.4470322132,29.0,29.0,M�nnlich,118.5185185,2.0,198.78,153.1,192.44,43.9,56.4,51.0,9.85,4.5,59.0,15.5,6.92,10.5,Male
10,14,13.0,1.5676629278038887,16.101614924649297,626.5875,0.7299581929413334,0.8751748264524074,9.450765124992223,76.66016328888318,-0.0101559397075585,16.10661251627652,,,-1.3451599786145925,-3.816712468852592,87.0,,,,,0.014766883569984,0.1606650079016296,-0.1109850867831851,,,,,0.3044852767928259,0.0571614304952907,-3.815074532735556,0.4994724801135036,0.5812168704381777,-1.049971225544852,27.3825182915,29.0,29.0,M�nnlich,118.5185185,2.0,198.78,153.1,192.44,43.9,56.4,51.0,9.85,4.5,59.0,15.5,6.92,10.5,Female
10,15,5.0,5.508432225544454,34.87450300567454,611.375,0.611968903449091,0.3305270460160727,10.310271787073637,203.34290863324543,-0.0110094084578545,34.860654448144544,-0.2825418169852224,-0.0301256392349025,-5.102542058097819,0.4350312062200009,100.0,-0.3540752783704858,10.31219764591392,-0.0480703059054927,0.6018204246077429,0.0556381531316545,0.3433478782049999,0.0316207498591272,-0.024916183679544,-0.2246642663965745,0.1028647471120012,0.6161579640323932,0.6018204246079091,-0.0480703059056,0.4789854856418193,0.6283845830692727,0.1068826862201636,-0.34301694588049,11.0155549049,29.0,29.0,M�nnlich,118.5185185,2.0,198.78,153.1,192.44,43.9,56.4,51.0,9.85,4.5,59.0,15.5,6.92,10.5,Female
10,16,6.0,4.325184928686923,29.07141220979154,588.9398148146666,-0.2532799840279999,0.2394474606333076,10.671592607633077,167.02258884846847,-0.0115055107976923,29.04554149168077,-0.372220041878776,-0.1275370096728014,-4.146547618105307,0.6560390991930769,102.0,-0.2512018327948508,10.66929443617278,-0.1393335208368052,0.4774782509543803,0.0426352283093076,0.3034225123613,-0.0243566446405999,-0.1024644130908847,-0.2971229839935934,0.0528177496918936,0.5426431597751826,0.4773012760111231,-0.1392836567935446,0.6679050627876926,0.7978802671068461,0.1557058670778,-0.2478492314961539,13.8766875267,29.0,29.0,M�nnlich,118.5185185,2.0,198.78,153.1,192.44,43.9,56.4,51.0,9.85,4.5,59.0,15.5,6.92,10.5,Male
10,17,7.5,10.24338504406,29.125849381076737,681.625,-0.69484722271125,0.2559554748613562,10.857193247378126,185.3448145814,-0.0063951417847562,29.11462214459656,-0.4900875151265522,-0.2399482150828888,-4.6400352767531245,0.8848091848781254,90.0,-0.3460868789913284,10.854914673068686,-0.1455225515606748,0.3903939138598625,0.1020779096333625,0.2827818848381437,0.0238460125376656,-0.1926754966568791,-0.3908859470271528,0.1702373142222679,0.5447640019162092,0.3906949378770058,-0.1453599459706993,0.8742404692556254,0.879796323416875,0.1978662106469437,-0.3467251240949375,16.7001521587,29.0,29.0,M�nnlich,118.5185185,2.0,198.78,153.1,192.44,43.9,56.4,51.0,9.85,4.5,59.0,15.5,6.92,10.5,Male
10,18,5.5,2.2009824249,42.899910048925,623.5324074073334,0.3110715659451666,0.3117723486310833,10.318229687249168,105.44780145019166,-0.0494341770227499,42.922643583325,-0.0539793950925924,-0.1028538209946105,-2.5741007451525,-2.1556798902550005,111.0,-0.2591542510135021,10.315041420242853,0.0123654575042482,0.5201739057523368,0.022001874605475,0.3647704128029166,-0.0381373272808166,-0.0827212453164756,-0.0424534108475475,0.0417958845306829,0.5807999680593383,0.5201739057521667,0.01236545750415,-2.147832421615833,0.6329007323884167,0.1285244141424,-0.2599803568054999,12.9299988747,29.0,29.0,M�nnlich,118.5185185,2.0,198.78,153.1,192.44,43.9,56.4,51.0,9.85,4.5,59.0,15.5,6.92,10.5,Male
