time,force_input_raw_y,force_input_raw_x,ppi,robot_pose_z,robotrainer_deviation_left,robot_pose_y,output_data_linear_z,velocity_output_angular_z,output_data_linear_x,virtual_force_resulting_force_y,virtual_force_resulting_force_x,output_data_angular_y,output_data_angular_z,hrv,heart_rate,virtual_force_position_x,virtual_force_position_y,virtual_force_velocity_out_y,virtual_force_velocity_out_x,force_input_scaled_limited_y,force_input_scaled_limited_x,torque_input_scaled_limited_z,path_index_left,path_index_front,virtual_force_resulting_velocity_x,virtual_force_resulting_velocity_y,virtual_force_velocity_in_y,virtual_force_velocity_in_x,ppg_ch1,velocity_output_linear_x,velocity_output_linear_y,ppg_ch2,torque_input_raw_z,ppg_ch0,robotrainer_deviation_right,path_index_right,ppg_ch3,robotrainer_deviation_front,robot_pose_x,user,path,total_duration,age,gender
1.0,-1.1826291503,63.0303833106,,2.61617180218,0.200062395642,9.6570427946,154.380176907,-0.177937718833,63.1198341104,,,-4.22024662041,-0.897282706609,,95.0,2.0538875365254814,9.659603250548365,0.0252294820093906,0.7717568558368842,-0.0118863571703,0.630303833106,-0.00867505842677,,,,,0.0252294820093906,0.7717568558368842,,0.771756855837,0.0252294820094,,-0.62604496231,,1.10485660594,,,0.254581586567,2.05866385717,27,18,11.0200941563,52.0,M�nnlich
2.0,1.16749157293,27.4183018832,,2.49089494897,0.0786287188841,10.1119161228,194.583901472,0.0587633217275,28.0356853286,,,-5.97127616963,17.3786697541,,95.0,1.351430665017045,10.120424261451904,-0.0290251409301658,0.8937297980729639,0.0119046071687,0.27425574607,0.299980130185,,,,,-0.0290251409301658,0.8937297980729639,,0.893729798073,-0.0290251409302,,17.8355484798,,0.873577594157,,,0.15084573454,1.36206605316,27,18,11.0200941563,52.0,M�nnlich
3.0,-36.1858030025,37.3250302584,621.5,2.70027717074,0.29106703823,10.6236050175,217.846172595,0.56835692851,37.6488249104,-0.2111689490948721,0.0549355068893896,-7.31828054801,29.6041818555,,95.0,0.7203149857974738,10.602526780366622,-0.204280680640538,0.8174149429709598,-0.361858030025,0.372794106375,0.76593921338,,,0.0401567253361485,-0.1487485774504212,-0.1566811358564032,0.8045647908633924,,0.817414942971,-0.204280680641,,29.4164688006,,0.592107981115,,,0.101161985146,0.687459311272,27,18,11.0200941563,52.0,M�nnlich
4.0,-14.7351781084,-3.08993595889,,-1.52698954356,0.367512475958,11.1244921148,507.483070385,0.818055765575,-4.15466811464,-0.3883464366413203,-0.0821499563795208,-13.3308398188,20.6029374524,,95.0,-0.0581427690561483,11.13159749235252,-0.6452947335908246,0.4551405695918686,-0.146792484722,-0.0305766673245,0.466204430599,,,-0.0606722154568786,-0.3117955558615505,-0.3334991777292741,0.5158127850487475,,0.455140569592,-0.645294733591,,20.1733166553,,0.492414937039,,,0.0914495629774,-0.0481352822144,27,18,11.0200941563,52.0,M�nnlich
5.0,21.0295075994,55.721644825,,-2.28111325181,0.162269013208,11.3832920156,156.633769692,0.305188306363,55.4147967319,-0.2739652400367073,-0.3007554893879847,-4.56949775352,4.20013950189,,95.0,-0.6480101554096502,11.383441380472984,-0.3335193264858049,0.3577275958417321,0.20970643474,0.556472771266,0.12974816612,,,-0.2390660191610554,-0.2207232873730221,-0.1127960391127829,0.5967936150027875,,0.357727595842,-0.333519326486,,4.48902376169,,0.627875986634,,,0.0375538223914,-0.638612343055,27,18,11.0200941563,52.0,M�nnlich
6.0,23.2645824878,46.1559872011,,-2.07112765538,0.252707191124,11.1820680479,476.075122487,-0.126953319815,47.4118580421,-0.2080239228228994,-0.3508679137201103,-8.89669935891,-47.0043791613,,95.0,-1.059440673333072,11.1753243820864,-0.0496877842819481,0.4835689412801257,0.224045485946,0.457296731088,-0.8552966506,,,-0.2806973024084767,-0.1664149303575686,0.1167271460756205,0.7642662436886022,,0.48356894128,-0.0496877842819,,-48.3051612148,,0.605457366758,,,0.0314000493025,-1.05351511196,27,18,11.0200941563,52.0,M�nnlich
7.0,-10.7085081353,37.2800621547,,-2.29092081577,0.256085144261,10.766997525,661.174713209,-0.1756308201,36.0517582283,-0.1465460788882449,-0.1690452674562788,-15.4150342961,-16.8637580644,,95.0,-1.4606474689806352,10.739743507532475,-0.0518791058601859,0.7407896984309994,-0.108518244343,0.350453470941,-0.14560077385,,,-0.1435178948091467,-0.1238806525501674,0.0521806422819547,0.8613447300706827,,0.740789698431,-0.0518791058602,,-15.6789380313,,0.689642359334,,,0.1164040527,-1.42897376862,27,18,11.0200941563,52.0,M�nnlich
8.0,12.4331584669,24.2907872728,658.0,-2.62168746987,0.158922374047,10.1753754468,1200.42429283,-0.672698873582,24.2686944955,0.3330578498188047,0.1614037457193504,-25.9761868914,-60.2785585197,,95.0,-2.042479586848296,10.165203266037636,0.3325820109056295,0.8416686162066621,0.124331584669,0.242907872728,-1.0,,,0.1298947126734605,0.2618022562178121,0.0707797546878173,0.7117739035332014,,0.841668616207,0.332582010906,,-60.2771259679,,0.787255990879,,,0.273473530078,-2.0326302832,27,18,11.0200941563,52.0,M�nnlich
9.0,5.81872589962,5.10674925198,,1.63146890501,0.501683646765,9.6760442103,571.532058863,-0.711107734815,5.90980437046,0.3727050279530389,-0.1198801634311428,-14.3125845713,5.41648361404,,95.0,-2.6833271307395545,9.670949656088364,0.4205281701434604,0.4510191345224613,0.0581872589962,0.0587142570747,0.182560012938,,,-0.091196033286124,0.2994118667936227,0.1211163033498376,0.5422151678085855,,0.451019134522,0.420528170143,,6.22566945878,,0.459942173496,,,0.456985876278,-2.67292882511,27,18,11.0200941563,52.0,M�nnlich
10.0,-2.74294177265,91.4859872,,2.44638739168,0.771356490586,9.56820512424,373.409254841,-0.178293938311,90.2777685004,0.2754513111903287,-0.2496434905647759,-8.39150332427,-23.8594224526,,95.0,-3.214729485964985,9.569709437570571,0.2725842114154506,0.5018349998265788,-0.0259102140412,0.740298791169,-0.487907870339,,,-0.2013386407450521,0.2235192279539177,0.0490649834615327,0.703173640571631,,0.501834999827,0.272584211415,,-24.2888532058,,0.203540247521,,,0.463288808363,-3.20491682182,27,18,11.0200941563,52.0,M�nnlich
0.0,1.1716202178,56.9064317606,,2.73542431036,0.235649467912,9.24787123171,145.993240556,-0.197637817137,56.8514552473,,,-3.59502244053,-6.74134283667,,110.0,2.407711470392228,9.24912428839896,0.005412373422466,0.4990315540837471,0.00973833460822,0.569064317606,-0.225207439334,,,,,0.005412373422466,0.4990315540837471,,0.499031554084,0.00541237342247,,-6.75355977684,,1.08925147541,,,0.150945014218,2.410630601,27,19,11.7260036469,52.0,M�nnlich
1.0,-0.961376703654,57.0749382476,,2.52863935296,0.0581845132971,9.55910207211,171.369623527,-0.154059175473,57.0504267248,,,-4.5100687698,-0.999780402451,,110.0,1.8512727123173265,9.562597562021896,0.0051461643149758,0.7772397985752569,-0.00861954065992,0.570749382476,-0.0358730594916,,,,,0.0051461643149758,0.7772397985752569,,0.777239798575,0.00514616431498,,-1.07124378407,,0.916985270153,,,0.137076732491,1.85625405696,27,19,11.7260036469,52.0,M�nnlich
2.0,-19.7346886044,32.3760263995,,2.46240010214,0.203068686232,10.0897187342,190.354319355,0.19155735511,32.3955955764,,,-5.71322713699,18.1283850626,,110.0,1.2046901827938663,10.094151731101643,-0.0899817995234991,0.8248570118011663,-0.197346886044,0.323760263995,0.551261267851,,,,,-0.0899817995234991,0.8248570118011663,,0.824857011801,-0.0899817995235,,18.1448089062,,0.748794305937,,,0.0688448713743,1.20948492761,27,19,11.7260036469,52.0,M�nnlich
3.0,-27.4137995375,15.6822137336,,2.80335123512,0.359056260937,10.6309990696,214.605509179,0.568422951315,15.9682115317,-0.3626020292049001,0.0600882379328614,-6.23141320265,20.4197428006,,110.0,0.6341192636982165,10.596611230708824,-0.3735592150374814,0.767542913249562,-0.274369102064,0.157019231274,0.624923058234,,,0.0467551877129441,-0.2680685698786156,-0.2556090442908905,0.7469706306558663,,0.76754291325,-0.373559215037,,20.4359332007,,0.491587301704,,,0.00571103998838,0.585714653678,27,19,11.7260036469,52.0,M�nnlich
4.0,10.1749121413,20.8959451711,635.25,-2.49610782084,0.305145831612,11.2026380126,274.138306113,0.675733624236,20.576967978,-0.5609300667027024,-0.1781950479866308,-7.65789928101,14.7350398733,,110.0,-0.0926007463596053,11.2064834724646,-0.6892043476714153,0.321682049472367,0.101599484885,0.208387542019,0.214593063681,,,-0.1360805885884587,-0.4507240986589355,-0.2384802490124797,0.4577626380608256,,0.321682049472,-0.689204347671,,14.8723996405,,0.526963226432,,,0.0617856736296,-0.0883456143778,27,19,11.7260036469,52.0,M�nnlich
5.0,16.5050492168,58.4606256112,,-2.27762166959,0.0495960383234,11.4949125982,80.9111903705,0.387240207117,58.784321781,-0.4003885178272694,-0.4445646279414765,-3.0316767886,8.33752796318,,110.0,-0.6364253631982195,11.495361711044833,-0.3708404574293986,0.3371773642624022,0.164831491949,0.58454729275,0.291291043182,,,-0.3531245754404175,-0.3232010991723019,-0.0476393582570966,0.6903019397028198,,0.337177364262,-0.370840457429,,8.10464314253,,0.723408453713,,,0.0669855992587,-0.63312196953,27,19,11.7260036469,52.0,M�nnlich
6.0,0.792888990348,34.6811034381,,-2.04764456821,0.104508735336,11.3403510763,338.888250623,-0.106268195957,34.3374936019,-0.2917588767227758,-0.526429609195295,-7.83534361914,-8.24139091967,,110.0,-1.0425625951943007,11.338750031349054,-0.1109355685686796,0.3914241968087094,0.010819472876,0.346811034381,-0.111252527918,,,-0.4214587926526142,-0.2328935532269994,0.1219579846583198,0.8128829894613235,,0.391424196809,-0.110935568569,,-8.3918574554,,0.709180416495,,,0.0830525870048,-1.04089654564,27,19,11.7260036469,52.0,M�nnlich
7.0,16.9541720773,27.9426625645,,-2.10203168535,0.204536428327,11.0457277092,416.502596272,-0.0829617655468,27.8788844223,-0.2458702642924096,-0.3946203950699839,-9.3420424001,-16.3937478026,,110.0,-1.3600234567812557,11.043655452737818,-0.0926324049944949,0.4450781240968311,0.168803728165,0.279426625645,-0.470003357892,,,-0.3218871918031324,-0.2006803213278345,0.1080479163333395,0.7669653158999636,,0.445078124097,-0.0926324049945,,-16.2469859575,,0.744982856205,,,0.165409183628,-1.35784987437,27,19,11.7260036469,52.0,M�nnlich
8.0,9.3565234957,8.83190782224,,-2.39271469771,0.102992329054,10.5784963642,842.83567738,-0.627629136848,9.14784154906,0.2232494082267686,0.1138213858315524,-16.8097381526,-59.5348333758,,110.0,-1.685465211671428,10.594530667932467,0.2931175977349112,0.6735844417092202,0.0907571443522,0.0893233789035,-1.0,,,0.0839253946386243,0.1644331455084587,0.1714370700586517,0.6114796496766381,,0.673584441709,0.293117597735,,-59.5626717518,,0.832329191178,,,0.0552277473736,-1.69611242543,27,19,11.7260036469,52.0,M�nnlich
9.0,4.30614002775,29.622915158,619.125,0.272387016345,0.243902793375,9.91533823703,438.550357033,-0.793374666848,29.0864870551,0.5812638502113017,-0.0609351680471329,-10.3079999883,-9.52625276139,,110.0,-2.1934166560297657,9.910311234680483,0.6491873783921814,0.4581105068831739,0.0415249989613,0.295455264124,-0.0577352461508,,,-0.040625285910115,0.4656577479082968,0.1835296304838846,0.4987357927932889,,0.458110506883,0.649187378392,,-9.01979810157,,0.702902681466,,,0.122180564932,-2.18873978689,27,19,11.7260036469,52.0,M�nnlich
10.0,3.82681489607,105.104116633,,2.49835546306,0.559317726853,9.57190015774,354.225893741,-0.421091503594,105.022281971,0.4584539229121332,-0.3870610239158331,-8.37070671458,-23.6918445726,,110.0,-2.790340917210762,9.5716706787833,0.4678622741023868,0.5036381069624086,0.0378083322652,0.849859394299,-0.480526263858,,,-0.3065758545407299,0.369476337792212,0.0983859363101746,0.8102139615031385,,0.503638106962,0.467862274102,,-24.0625272009,,0.381631986867,,,0.198469297506,-2.78597575705,27,19,11.7260036469,52.0,M�nnlich
